TIPO,NUMERO,FECHA,FECHA VENCIMIENTO,CLIENTE,ORDEN COMPRA,VENDEDOR,DISTRIBUIDOR,SUCURSAL,CENTRO COSTO,PRODUCTO,DESCRIPCION,CANTIDAD,PRECIO UNITARIO,DESCUENTO,NETO,CUENTA,FAMILIA,SEMANA,AÑO
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,6,"$1,632.00",0,9790,4101007,\Papayas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,301,"$2,372.00",0,714074,4101004,\Empanadas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,54,"$2,039.00",135,110084,4101004,\Empanadas,4,2025
Boleta Electrónica,2044,22/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80300,PAPAYA AL JUGO TROZO 150,1,"$1,513.00",0,1513,4101007,\Papayas,4,2025
Boleta Electrónica,2061,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,10400,QUESO TROZADO VACIO 500,2,"$5,882.00",0,11765,4101005,\Quesos,4,2025
Boleta Electrónica,2061,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,4,2025
Boleta Electrónica,2062,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC,2,"$3,445.00",0,6891,4101007,\Papayas,4,2025
Boleta Electrónica,2062,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,966.00",0,5966,4101007,\Papayas,4,2025
Boleta Electrónica,2062,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,6.05E+04,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,4,2025
Boleta Electrónica,2063,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,12,"$1,961.00",0,23529,4101004,\Empanadas,4,2025
Boleta Electrónica,2063,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,1,"$1,555.00",0,1555,4101007,\Papayas,4,2025
Boleta Electrónica,2063,22/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,11,"$5,462.00",16,60084,4101005,\Quesos,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,6,"$1,591.00",0,9545,4101006,\Bebidas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,1,$924.00,0,924,4101006,\Bebidas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,JARABE PAPAYA 500 ML,1,"$2,185.00",0,2185,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,3,"$3,361.00",135,10084,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,11,"$1,520.00",0,16723,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,5,"$1,584.00",0,7920,4101007,\Papayas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,77,"$2,504.00",0,192779,4101004,\Empanadas,4,2025
Boleta Electrónica,2031,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,63,"$2,067.00",135,130252,4101004,\Empanadas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,10200,QUESO PIEZA,1,"$11,345.00",16,10891,4101005,\Quesos,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,10400,QUESO TROZADO VACIO 500,2,"$5,462.00",16,10924,4101005,\Quesos,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,5000,TE-CAFE,2,"$1,681.00",0,3361,4101006,\Bebidas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,5,"$1,645.00",0,8227,4101006,\Bebidas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,10,$924.00,0,9244,4101006,\Bebidas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$7,143.00",0,14286,4101007,\Papayas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,697.00",135,11092,4101007,\Papayas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,21,"$1,572.00",0,33011,4101007,\Papayas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,3,"$1,711.00",0,5133,4101007,\Papayas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80100,EMPANADA DE QUESO FRITA,49,"$2,541.00",0,124495,4101004,\Empanadas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80101,EMPANADA DE QUESO CRUDA,6,"$2,731.00",135,16387,4101004,\Empanadas,4,2025
Boleta Electrónica,2038,23/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80300,PAPAYA AL JUGO TROZO 150,1,"$1,513.00",0,1513,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.02E+04,QUESO PIEZA,1,"$11,345.00",16,10891,4101005,\Quesos,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,19,"$5,462.00",16,103781,4101005,\Quesos,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,20500,Malla Paltas,3,"$5,034.00",0,16661,4101008,\Otros,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,36,"$1,548.00",0,55735,4101006,\Bebidas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,9,$924.00,0,8319,4101006,\Bebidas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,6,"$7,143.00",0,42857,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,042.00",0,5042,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,4,"$3,361.00",135,13445,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,6,"$3,361.00",135,20168,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 825 GR,1,"$6,723.00",0,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,5,"$2,941.00",0,14706,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,58,"$1,431.00",0,83025,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,7,"$1,639.00",0,11471,4101007,\Papayas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO FRITA,225,"$2,353.00",0,529349,4101004,\Empanadas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO CRUDA,84,"$2,041.00",135,171429,4101004,\Empanadas,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",2,$588.00,0,1176,4101002,\Otros,4,2025
Boleta Electrónica,2045,23/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA CONFITADA BANDEJA 280 GR,4,"$5,042.00",0,20168,4101007,\Papayas,4,2025
Boleta Electrónica,2064,23/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,24,"$1,961.00",0,47059,4101004,\Empanadas,4,2025
Boleta Electrónica,2064,23/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,8.01E+04,EMPANADA DE QUESO CRUDA,6,"$1,961.00",0,11765,4101004,\Empanadas,4,2025
Boleta Electrónica,2064,23/01/2025,27/1/2025,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,21,"$5,852.00",16,122899,4101005,\Quesos,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,18,"$1,657.00",0,29820,4101006,\Bebidas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,1,$924.00,0,924,4101006,\Bebidas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,21,"$1,591.00",0,33403,4101007,\Papayas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,5,"$2,055.00",0,10273,4101007,\Papayas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,101,"$2,578.00",0,260370,4101004,\Empanadas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,60,"$2,078.00",135,124706,4101004,\Empanadas,4,2025
Boleta Electrónica,2032,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.03E+04,PAPAYA AL JUGO TROZO 150,1,"$1,513.00",0,1513,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.04E+04,QUESO TROZADO VACIO 500,5,"$6,445.00",16,32227,4101005,\Quesos,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,5.00E+03,TE-CAFE,3,"$1,681.00",0,5042,4101006,\Bebidas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,23,"$1,617.00",0,37192,4101006,\Bebidas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,3,$924.00,0,2773,4101006,\Bebidas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,042.00",0,5042,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,MERMELADA PAPAYA 440 GR,2,"$2,941.00",0,5882,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,11,"$1,537.00",0,16912,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,14,"$1,475.00",0,20644,4101007,\Papayas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,8.01E+04,EMPANADA DE QUESO FRITA,112,"$2,586.00",0,289681,4101004,\Empanadas,4,2025
Boleta Electrónica,2039,24/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,8.01E+04,EMPANADA DE QUESO CRUDA,12,"$1,961.00",135,23529,4101004,\Empanadas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,18,"$5,462.00",16,98319,4101005,\Quesos,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,2.05E+04,Malla Paltas,2,"$5,034.00",0,7601,4101008,\Otros,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,63,"$1,550.00",0,97668,4101006,\Bebidas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,14,$924.00,0,12941,4101006,\Bebidas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,143.00",0,28571,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 460 GR,3,"$5,042.00",0,15126,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,JARABE PAPAYA 500 ML,3,"$2,185.00",0,6555,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,10,"$3,361.00",135,33613,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,4,"$3,361.00",135,13445,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,8,"$2,941.00",0,23529,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,58,"$1,425.00",0,82668,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,2,"$1,513.00",0,3025,4101007,\Papayas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,255,"$2,356.00",0,600757,4101004,\Empanadas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO CRUDA,84,"$2,041.00",135,171429,4101004,\Empanadas,4,2025
Boleta Electrónica,2046,24/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA CONFITADA BANDEJA 280 GR,6,"$5,042.00",0,30252,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,6,"$5,462.00",16,32773,4101005,\Quesos,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,4,"$1,882.00",0,7526,4101006,\Bebidas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,8,"$3,361.00",135,26891,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6723,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,11,"$1,793.00",0,19725,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,6,"$1,553.00",0,9318,4101007,\Papayas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,88,"$2,759.00",0,242833,4101004,\Empanadas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,18,"$2,007.00",135,36134,4101004,\Empanadas,4,2025
Boleta Electrónica,2033,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80300,PAPAYA AL JUGO TROZO 150,2,"$1,513.00",0,3025,4101007,\Papayas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,1.04E+04,QUESO TROZADO VACIO 500,1,"$5,462.00",16,5462,4101005,\Quesos,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,5.00E+03,TE-CAFE,4,"$1,639.00",0,6555,4101006,\Bebidas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA GASEOSA,10,"$1,660.00",0,16603,4101006,\Bebidas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.80E+16,BEBIDA AGUA MINERAL,9,$924.00,0,8319,4101006,\Bebidas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,361.00",135,10084,4101007,\Papayas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,7.81E+16,NECTAR PAPAYA 300 CC,29,"$1,589.00",0,46085,4101007,\Papayas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,80100,EMPANADA DE QUESO FRITA,95,"$2,578.00",0,244934,4101004,\Empanadas,4,2025
Boleta Electrónica,2040,25/01/2025,26/1/2025,Cliente Boleta,,---,---,Plaza Egaña,F.T Plaza Egaña,8.03E+04,PAPAYA AL JUGO TROZO 150,1,"$1,513.00",0,1513,4101007,\Papayas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.02E+04,QUESO PIEZA,3,"$11,345.00",16,32672,4101005,\Quesos,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,25,"$5,462.00",16,136554,4101005,\Quesos,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,2.05E+04,Malla Paltas,1,"$5,034.00",0,4631,4101008,\Otros,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,56,"$1,579.00",0,88403,4101006,\Bebidas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,30,$924.00,0,27731,4101006,\Bebidas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,5,"$7,143.00",0,35714,4101007,\Papayas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 460 GR,1,"$5,042.00",0,5042,4101007,\Papayas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,10,"$3,361.00",135,33613,4101007,\Papayas,4,2025
Boleta Electrónica,2047,25/01/2025,26/1/2025,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,4,2025
